loan_id,origination_date,state,credit_tier,loan_amount,system_size_kw,loan_term_months,interest_rate,monthly_payment,installer_partner,cents_per_watt_of_solar_electricity,cents_per_watt_of_utility_electricity,is_delinquent,days_past_due
L1437,2025-05-13,MA,A,40145,12.5,180,4.42,305.49,"BrightPath Solar",11.83,24.61,FALSE,0
L1438,2025-05-15,TX,C,41303,10,240,10.8,420.6,"TerraWatt Installations",11.84,13.95,FALSE,0
L1439,2025-04-06,TX,A,14763,4.3,180,3.92,108.6,"GreenRoof Energy",12.17,14.6,FALSE,0
L1440,2025-04-27,CT,B,34607,8.9,300,7.41,253.74,"BrightPath Solar",11.49,22.94,FALSE,0
L1441,2025-04-24,CA,B,32552,9.4,180,6.86,289.98,"GreenRoof Energy",10.63,24.75,FALSE,0
L1442,2025-05-02,TX,C,39528,11,300,10.5,373.26,"BrightPath Solar",8.69,11.09,FALSE,0
L1443,2025-05-17,TX,B,24996,6.9,180,6.24,214.14,"BrightPath Solar",9.81,9.98,FALSE,0
L1444,2025-06-17,NC,C,31329,7.6,120,10.82,428.45,"GreenRoof Energy",12.08,14.54,FALSE,0
L1445,2025-04-30,NY,B,36602,10.4,180,8.2,354.12,"BrightPath Solar",13.65,20.89,FALSE,0
L1446,2025-05-12,CT,C,28065,7.5,240,11.2,293.59,"TerraWatt Installations",20.69,19.84,FALSE,0
L1447,2025-05-11,NJ,C,35756,9.5,240,9.36,329.94,"TerraWatt Installations",14.39,15.03,FALSE,0
L1448,2025-06-19,NJ,B,33622,10.2,180,6.65,295.74,"BrightPath Solar",13.44,16.7,FALSE,0
L1449,2025-05-10,CO,C,47265,12.6,240,10.71,478.46,"SunPro Electric",15.57,13.93,FALSE,0
L1450,2025-05-21,CO,A,50819,14.3,300,3.51,254.65,"TerraWatt Installations",13.12,12.45,FALSE,0
L1451,2025-04-18,FL,B,25552,7.1,180,7.46,236.31,"BrightPath Solar",14.43,13.99,FALSE,0
L1452,2025-05-20,CA,B,22929,7.3,300,8.14,179.03,"SunPro Electric",12.2,26.87,FALSE,0
L1453,2025-06-13,CA,B,29593,7.9,300,8.21,232.6,"TerraWatt Installations",12.65,28.09,FALSE,0
L1454,2025-05-24,CA,C,28310,10.6,240,11.65,304.89,"GreenRoof Energy",14.07,23.82,FALSE,0
L1455,2025-04-17,NY,B,32230,9.3,120,7.69,385.83,"BrightPath Solar",13.45,19.46,TRUE,44
L1456,2025-04-12,FL,A,43719,13.1,300,5.85,277.69,"TerraWatt Installations",9.68,10.46,FALSE,0
L1457,2025-06-17,NC,A,29714,8.1,300,4.99,173.59,"Apex Solar Co",13.29,11.33,FALSE,0
L1458,2025-06-30,AZ,B,19377,5.1,240,7.25,153.14,"TerraWatt Installations",9.98,12.2,FALSE,0
L1459,2025-05-09,CA,C,34006,11.6,240,11.88,371.57,"TerraWatt Installations",15.01,24.61,FALSE,0
L1460,2025-04-22,NY,C,41419,10,300,12.23,443.14,"TerraWatt Installations",12.56,20.62,FALSE,0
L1461,2025-06-27,TX,C,36431,10.1,180,11.22,419.21,"GreenRoof Energy",12.92,7.41,TRUE,37
L1462,2025-04-07,CA,C,41455,9.6,180,12,497.53,"TerraWatt Installations",16.93,25.25,FALSE,0
L1463,2025-05-21,TX,C,42892,12.8,240,11.57,459.59,"BrightPath Solar",13.11,12.26,TRUE,124
L1464,2025-04-15,AZ,B,21167,6,300,8.28,167.37,"BrightPath Solar",9.58,16.59,FALSE,0
L1465,2025-06-01,NY,A,24092,6,300,5.49,147.74,"SunPro Electric",14.15,19.96,FALSE,0
L1466,2025-05-27,CA,C,23379,7.3,240,10.27,229.84,"BrightPath Solar",14.73,21.61,FALSE,0
L1467,2025-04-09,NC,A,33609,7.5,180,4.39,255.3,"Apex Solar Co",6.55,8.37,FALSE,0
L1468,2025-04-27,NC,B,28964,7.6,240,7.61,235.33,"GreenRoof Energy",12.61,15.48,FALSE,0
L1469,2025-06-06,CT,A,25159,7.1,300,5.44,153.57,"SunPro Electric",14.13,21.14,FALSE,0
L1470,2025-05-13,FL,C,34354,8.9,240,9.01,309.4,"Apex Solar Co",14.23,12.35,FALSE,0
L1471,2025-04-27,FL,A,33034,8.3,300,5.81,209.03,"GreenRoof Energy",11.97,10.5,FALSE,0
L1472,2025-04-09,CA,A,30667,7.7,300,4.78,175.32,"BrightPath Solar",9.47,25.78,FALSE,0
L1473,2025-06-05,CO,C,34054,9.5,300,12.12,361.74,"BrightPath Solar",10.52,16.61,FALSE,0
L1474,2025-04-16,FL,A,34573,11.4,180,4.92,272,"SunPro Electric",9.37,15.4,FALSE,0
L1475,2025-06-02,CA,B,26283,7.1,240,7.59,213.17,"TerraWatt Installations",10.08,24.49,FALSE,0
L1476,2025-06-05,CA,C,24656,7.6,300,11.2,245.18,"SunPro Electric",12.31,21.3,FALSE,0
L1477,2025-05-08,MA,B,38130,9.2,240,8.05,320.08,"Apex Solar Co",17.21,24.89,FALSE,0
L1478,2025-05-26,CA,B,20796,5.9,240,5.66,144.96,"GreenRoof Energy",12.12,24.42,FALSE,0
L1479,2025-04-27,CA,A,26316,6.8,300,3.91,137.62,"TerraWatt Installations",11.93,25.95,FALSE,0
L1480,2025-06-11,TX,A,32683,8.4,180,4.36,247.76,"TerraWatt Installations",8.46,13.44,FALSE,0
L1481,2025-05-16,TX,B,21584,6.9,180,8.19,208.65,"GreenRoof Energy",12.16,12.29,FALSE,0
L1482,2025-06-22,CA,B,54022,13.8,240,7.5,435.19,"BrightPath Solar",12.6,27.67,FALSE,0
L1483,2025-06-28,FL,C,40269,12.7,240,10.92,413.52,"GreenRoof Energy",11,13.18,TRUE,170
L1484,2025-05-13,AZ,A,32701,9.3,120,3.43,322.29,"TerraWatt Installations",7.95,16.18,FALSE,0
L1485,2025-05-31,CA,C,30592,7.6,300,11.07,301.45,"GreenRoof Energy",11.43,25.84,FALSE,0
L1486,2025-05-18,TX,C,38070,9.7,180,12.1,459.44,"SunPro Electric",12.27,10.38,FALSE,0
L1487,2025-05-05,MA,B,24522,7.1,180,8.84,246.32,"BrightPath Solar",14.6,24.65,FALSE,0
L1488,2025-04-03,NC,B,23478,7.3,300,8.57,190.15,"SunPro Electric",11.89,9.72,FALSE,0
L1489,2025-06-15,AZ,C,14424,5.4,240,10.21,141.22,"BrightPath Solar",11.02,11.62,FALSE,0
L1490,2025-05-25,AZ,A,35368,11.5,180,5.53,289.64,"TerraWatt Installations",8.87,13.67,TRUE,61
L1491,2025-04-19,CO,B,33724,9.9,240,6.7,255.51,"TerraWatt Installations",12.23,13.93,FALSE,0
L1492,2025-04-22,MA,B,18278,5.7,240,7.09,142.67,"TerraWatt Installations",16.7,23.05,FALSE,0
L1493,2025-05-16,TX,A,19402,6.5,240,3.75,115.01,"SunPro Electric",12.05,10.9,FALSE,0
L1494,2025-06-01,TX,C,24846,7.2,300,11.58,254.08,"SunPro Electric",9.94,12.05,FALSE,0
L1495,2025-06-06,CT,C,23133,8.2,180,11.86,275.58,"SunPro Electric",17.24,23.6,TRUE,47
L1496,2025-06-29,FL,A,30200,8.3,300,5.21,180.27,"SunPro Electric",9.28,10.07,FALSE,0
L1497,2025-06-04,NC,B,32045,9.5,240,8.32,274.54,"SunPro Electric",8.5,11.81,FALSE,0
L1498,2025-05-17,FL,C,28580,9.6,240,10.18,279.22,"BrightPath Solar",13.89,9.93,FALSE,0
L1499,2025-06-23,FL,B,30375,8.3,300,6.62,207.34,"GreenRoof Energy",10.35,11.64,FALSE,0
L1500,2025-06-24,CA,A,38891,10.7,240,5.1,258.75,"BrightPath Solar",10.68,29.16,FALSE,0
L1501,2025-04-08,NY,B,38457,8.8,240,7.17,302.05,"SunPro Electric",12.6,21.62,FALSE,0
L1502,2025-04-16,MA,B,29979,7.6,180,7.17,272.35,"TerraWatt Installations",17.53,25.06,FALSE,0
L1503,2025-05-06,CA,C,35950,9.7,180,11.01,408.78,"SunPro Electric",14.45,26.28,TRUE,143
L1504,2025-04-30,NY,B,23912,6.5,300,7.38,174.83,"SunPro Electric",15.25,23.71,FALSE,0
L1505,2025-04-14,TX,A,58035,15,300,4.92,336.51,"SunPro Electric",9.14,10.1,FALSE,0
L1506,2025-06-11,NJ,C,13415,4.7,120,11.65,189.79,"GreenRoof Energy",14.13,17.74,FALSE,0
L1507,2025-04-04,NC,A,40892,12.3,300,4.97,238.43,"BrightPath Solar",13.19,10.24,FALSE,0
L1508,2025-04-28,NY,C,26176,6.5,240,11.79,284.37,"TerraWatt Installations",15.15,22.22,TRUE,37
L1509,2025-04-14,AZ,C,25589,7.9,300,10.78,246.71,"BrightPath Solar",9.67,8.33,FALSE,0
L1510,2025-06-12,AZ,C,34068,9.1,240,10.9,349.32,"Apex Solar Co",10.53,10.42,FALSE,0
L1511,2025-04-06,CA,C,17106,5.2,300,10.51,161.67,"TerraWatt Installations",11.3,26.27,FALSE,0
L1512,2025-04-21,NY,C,26997,6.8,240,10.72,273.51,"SunPro Electric",15.04,20.4,TRUE,38
L1513,2025-04-28,AZ,C,25511,7.7,180,12.62,316.41,"SunPro Electric",13.96,11.05,FALSE,0
L1514,2025-04-01,NJ,A,21478,7.9,120,3.62,213.62,"Apex Solar Co",11.42,16.53,FALSE,0
L1515,2025-06-02,CA,B,50878,13.8,240,8.45,439.86,"Apex Solar Co",13.91,25.54,FALSE,0
L1516,2025-04-13,CA,C,45313,11.3,120,10.97,623.44,"GreenRoof Energy",13.96,24.94,FALSE,0
L1517,2025-06-19,CA,C,35995,9.1,180,11.34,416.77,"GreenRoof Energy",12.7,24.58,FALSE,0
L1518,2025-06-15,CA,A,37346,10.3,300,3.94,195.92,"GreenRoof Energy",10.48,26.08,FALSE,0
L1519,2025-04-18,CO,A,33512,9.1,300,5.21,200.07,"Apex Solar Co",8.09,14.92,FALSE,0
L1520,2025-06-18,TX,B,32417,9.1,120,6.4,366.42,"TerraWatt Installations",11.89,13.04,FALSE,0
L1521,2025-05-27,TX,B,48917,11.7,300,8.29,386.93,"TerraWatt Installations",9.28,10.52,FALSE,0
L1522,2025-04-10,CA,C,32860,10,120,11.65,464.86,"Apex Solar Co",12.22,28.49,FALSE,0
L1523,2025-04-08,CO,C,20389,5.2,180,13.05,258.62,"TerraWatt Installations",12.68,12.68,FALSE,0
L1524,2025-05-22,TX,C,33383,9,240,10.14,325.26,"TerraWatt Installations",14.02,9.1,TRUE,51
L1525,2025-04-23,CA,B,40669,11.3,240,7.42,325.55,"TerraWatt Installations",11.81,21.14,FALSE,0
L1526,2025-06-22,TX,C,45521,15.7,300,10.43,427.49,"SunPro Electric",12.36,10.86,TRUE,61
L1527,2025-04-16,NY,C,42330,11.1,240,10.74,429.43,"BrightPath Solar",17.1,22.87,FALSE,0
L1528,2025-06-30,CO,A,32416,9.4,300,4.29,176.28,"Apex Solar Co",12.06,13.34,FALSE,0
L1529,2025-06-06,TX,C,49198,15.7,240,10.67,496.79,"Apex Solar Co",10.98,9.63,FALSE,0
L1530,2025-06-29,CA,A,37091,12.2,180,4.03,274.96,"Apex Solar Co",10.63,26.51,FALSE,0
L1531,2025-06-14,TX,B,20508,6.6,240,6.13,148.52,"BrightPath Solar",11.83,14.01,FALSE,0
L1532,2025-06-12,CA,A,38001,10.3,240,4.8,246.7,"SunPro Electric",12.15,22.58,FALSE,0
L1533,2025-06-06,NY,C,36432,9.8,300,11.28,364.5,"GreenRoof Energy",15.65,24.19,TRUE,94
L1534,2025-04-17,CT,A,12442,4,240,5.2,83.47,"SunPro Electric",12.84,21.54,FALSE,0
L1535,2025-06-18,CA,A,24750,7.5,120,4.43,255.68,"TerraWatt Installations",10.57,24.46,FALSE,0
L1536,2025-06-05,NJ,A,27079,6.6,180,5.32,218.68,"BrightPath Solar",12.93,15.32,FALSE,0
L1537,2025-05-07,NC,A,28764,8.8,240,4.61,183.63,"BrightPath Solar",9.49,13.92,FALSE,0
L1538,2025-06-10,MA,C,37459,13.4,240,10.71,379.21,"Apex Solar Co",15.68,21.45,FALSE,0
L1539,2025-06-19,CA,C,30361,9.3,180,10.98,344.68,"BrightPath Solar",13.22,24.49,FALSE,0
L1540,2025-05-02,MA,A,24291,8.5,180,4.48,185.56,"BrightPath Solar",13.43,18.84,FALSE,0
L1541,2025-05-24,CA,A,22948,7.2,240,6.15,166.37,"BrightPath Solar",8.34,23.75,FALSE,0
L1542,2025-06-18,TX,C,38839,9.2,240,9.41,359.76,"Apex Solar Co",11.99,12.77,FALSE,0
L1543,2025-05-03,CA,A,29364,9.1,240,5.15,196.29,"GreenRoof Energy",10.18,25.92,FALSE,0
L1544,2025-04-16,FL,A,15397,4,180,4.73,119.59,"SunPro Electric",14.44,15.67,FALSE,0
L1545,2025-06-19,CA,B,17335,6.4,300,7.92,132.88,"Apex Solar Co",14.44,26.05,FALSE,0
L1546,2025-05-17,CT,C,20936,5.6,300,10.22,193.46,"GreenRoof Energy",16.52,22.64,FALSE,0
L1547,2025-06-16,AZ,A,36642,9.8,240,5.68,255.69,"GreenRoof Energy",9.96,13.51,FALSE,0
L1548,2025-04-09,CO,A,31936,11.1,240,4.19,196.76,"Apex Solar Co",11.75,11.26,FALSE,0
L1549,2025-06-21,NJ,C,46599,12.4,180,9.02,473.29,"BrightPath Solar",13.27,14.96,FALSE,0
L1550,2025-04-10,CA,B,26248,7.5,240,9.01,236.25,"TerraWatt Installations",15.02,23.58,FALSE,0
L1551,2025-05-12,TX,C,35177,11.3,180,9.61,369.73,"TerraWatt Installations",11.35,10.71,TRUE,67
L1552,2025-06-28,TX,B,35175,8.9,180,6.98,315.81,"GreenRoof Energy",10.51,9.7,FALSE,0
L1553,2025-04-10,AZ,B,23801,7.3,240,6.87,182.65,"Apex Solar Co",7.76,10.04,FALSE,0
L1554,2025-04-29,FL,C,27343,9.2,180,9.3,282.24,"Apex Solar Co",10.63,12.58,FALSE,0
L1555,2025-04-20,AZ,B,26037,7.2,240,8.09,219.17,"GreenRoof Energy",12.86,14.46,TRUE,136
L1556,2025-06-22,CA,B,14049,4.5,180,8.66,139.67,"Apex Solar Co",10.87,23.87,FALSE,0
L1557,2025-05-20,TX,C,52889,13.4,120,11.52,744.2,"Apex Solar Co",11.65,8.65,TRUE,130
L1558,2025-05-25,CA,C,27450,8.5,300,10.34,256.13,"GreenRoof Energy",16.2,21.49,TRUE,180
L1559,2025-04-22,FL,C,41033,11.6,180,10.88,463.29,"GreenRoof Energy",11.88,14.94,TRUE,56
L1560,2025-05-09,FL,A,28522,9.5,240,4.34,178.03,"GreenRoof Energy",8.26,13.45,FALSE,0
L1561,2025-04-27,NJ,A,16458,5.2,240,5.34,111.71,"SunPro Electric",8.95,15.76,FALSE,0
L1562,2025-06-28,CA,C,24392,6.2,240,11.53,260.63,"GreenRoof Energy",9.29,23.2,FALSE,0
L1563,2025-04-02,CT,A,40563,11.1,180,6.27,348.17,"GreenRoof Energy",14.48,27.35,FALSE,0
L1564,2025-04-07,NY,A,14021,5.6,180,4.6,108,"Apex Solar Co",13.18,21.27,FALSE,0
L1565,2025-05-10,NY,B,33622,10.2,240,5.7,235.11,"TerraWatt Installations",13.05,22.72,FALSE,0
L1566,2025-05-16,TX,B,31625,10,240,8.32,270.81,"Apex Solar Co",9.25,14.13,FALSE,0
L1567,2025-05-10,NJ,A,27591,9.8,180,5.02,218.54,"BrightPath Solar",15.74,19.73,FALSE,0
L1568,2025-04-22,CO,B,35785,8.1,240,7.07,279.05,"GreenRoof Energy",9.65,10.32,FALSE,0
L1569,2025-05-02,CT,B,21986,6.3,300,8.42,175.8,"SunPro Electric",14.91,20.07,FALSE,0
L1570,2025-06-15,CA,A,27070,8,180,4.55,207.78,"GreenRoof Energy",11.76,26.03,FALSE,0
L1571,2025-06-12,NJ,C,28632,7.4,240,11.2,299.44,"TerraWatt Installations",16.45,16.53,TRUE,108
L1572,2025-04-29,AZ,C,48918,14,180,10.46,539.41,"TerraWatt Installations",16.06,13.64,FALSE,0
L1573,2025-05-28,CO,A,32451,9.6,300,5.12,191.98,"TerraWatt Installations",11.86,16.52,FALSE,0
L1574,2025-05-15,CA,C,45477,11.1,300,10.57,431.7,"GreenRoof Energy",14.4,24.7,FALSE,0
L1575,2025-05-28,TX,B,30503,7.5,180,7.37,280.5,"TerraWatt Installations",10.15,12.44,FALSE,0
L1576,2025-04-02,FL,A,56218,13.8,240,5.23,378.05,"Apex Solar Co",8.34,13.82,FALSE,0
L1577,2025-05-26,AZ,C,20829,6,180,11.99,249.9,"SunPro Electric",10.27,12.03,FALSE,0
L1578,2025-05-08,NC,B,30129,8.8,180,7.43,278.04,"Apex Solar Co",15.35,13.58,FALSE,0
L1579,2025-06-19,CA,B,45303,11.6,240,6.63,341.24,"Apex Solar Co",12.46,24.42,FALSE,0
L1580,2025-05-02,AZ,C,37300,10.9,180,12.15,451.25,"BrightPath Solar",14.26,14.66,FALSE,0
L1581,2025-04-13,CA,A,34400,9.3,180,6.19,293.92,"BrightPath Solar",12.61,25.29,FALSE,0
L1582,2025-04-30,TX,A,20454,6,180,5.56,167.77,"TerraWatt Installations",9.06,10.19,FALSE,0
L1583,2025-06-19,TX,A,32921,7.7,180,6.24,282.08,"TerraWatt Installations",8.32,9.52,FALSE,0
L1584,2025-06-13,FL,C,20039,5.8,240,10.49,199.91,"SunPro Electric",13,12.37,FALSE,0
L1585,2025-04-06,CA,C,25723,7.4,180,9.63,270.63,"Apex Solar Co",14.16,24.75,FALSE,0
L1586,2025-04-18,NY,C,30111,8.9,240,10.03,291.14,"SunPro Electric",16,24.27,TRUE,79
L1587,2025-04-29,NC,C,28174,6.8,300,10.03,256.62,"GreenRoof Energy",14.69,12.9,FALSE,0
L1588,2025-06-20,AZ,A,33072,10.6,240,4.05,201.26,"TerraWatt Installations",11.58,12.43,FALSE,0
L1589,2025-06-15,CT,C,36759,8.8,300,11.34,369.41,"TerraWatt Installations",15.73,22.49,FALSE,0
L1590,2025-04-26,FL,A,43638,14.3,180,4.35,330.41,"GreenRoof Energy",10.73,15.22,FALSE,0
L1591,2025-04-24,AZ,C,33391,8.5,180,11.78,396.03,"TerraWatt Installations",14.77,11.31,TRUE,34
L1592,2025-06-03,NC,B,39673,11,240,8.96,355.83,"GreenRoof Energy",12.79,15.11,FALSE,0
L1593,2025-05-31,NC,C,27603,8.4,240,11.1,286.82,"SunPro Electric",12.77,16.18,FALSE,0
L1594,2025-06-09,NY,C,32115,7.7,240,11.89,351.24,"SunPro Electric",13.13,19.24,FALSE,0
L1595,2025-04-18,NY,B,36625,10.6,240,7.28,290.21,"GreenRoof Energy",14.08,19.89,FALSE,0
L1596,2025-05-26,AZ,C,40032,10.8,120,10.13,532.02,"TerraWatt Installations",12.29,10.37,TRUE,45
L1597,2025-05-29,NJ,A,28380,8.2,180,5.42,230.69,"Apex Solar Co",11.28,16.36,FALSE,0
L1598,2025-06-09,FL,B,33814,9.1,240,7.12,264.63,"GreenRoof Energy",8.89,12.17,FALSE,0
L1599,2025-06-20,NC,A,27075,7.2,240,4.27,167.91,"TerraWatt Installations",9.77,13.62,FALSE,0
L1600,2025-06-09,CO,A,40560,11.6,180,5.62,334.1,"SunPro Electric",11.57,12.09,FALSE,0
L1601,2025-05-15,CA,B,16908,6.8,240,7.81,139.46,"SunPro Electric",10.58,22.42,FALSE,0
L1602,2025-06-08,TX,C,31431,9.4,240,10.19,307.29,"BrightPath Solar",14.52,12.01,FALSE,0
L1603,2025-04-07,NY,A,21579,7.2,240,5.17,144.43,"TerraWatt Installations",15.07,16.34,FALSE,0
L1604,2025-06-05,CO,A,31563,8,240,5.82,222.81,"GreenRoof Energy",13.89,15.76,FALSE,0
L1605,2025-06-10,FL,C,26221,8,180,12.38,321.2,"Apex Solar Co",12.29,10.63,FALSE,0
L1606,2025-04-08,CA,B,35385,9.1,240,8.24,301.19,"BrightPath Solar",13.23,24.44,FALSE,0
L1607,2025-06-28,NJ,A,40992,11.6,240,6.02,294.11,"SunPro Electric",14,19.55,FALSE,0
L1608,2025-06-16,NC,A,38864,11.6,300,4.95,225.98,"GreenRoof Energy",10.72,13.82,FALSE,0
L1609,2025-06-10,TX,B,35634,9.9,180,8.05,341.61,"TerraWatt Installations",12.82,11.98,FALSE,0
L1610,2025-06-26,CA,A,38171,9.3,240,6.04,274.39,"TerraWatt Installations",6.98,27.68,FALSE,0
L1611,2025-06-17,MA,B,18451,5.2,180,6.05,156.22,"SunPro Electric",13.14,22.69,FALSE,0
L1612,2025-06-20,TX,C,29023,8.1,180,11.62,341.34,"SunPro Electric",13.69,13.69,FALSE,0
L1613,2025-05-22,NC,B,40756,10.4,240,8.1,343.4,"Apex Solar Co",14.21,14.81,FALSE,0
L1614,2025-05-02,FL,C,21972,7.4,240,11.18,229.42,"SunPro Electric",11.3,12.16,FALSE,0
L1615,2025-05-14,TX,C,28823,8.8,300,12.25,308.97,"GreenRoof Energy",13.28,11.45,FALSE,0
L1616,2025-04-05,FL,C,23054,6.2,240,10.24,226.14,"BrightPath Solar",11.23,9.54,TRUE,85
L1617,2025-05-07,CA,C,28033,9.1,240,9.66,264.26,"GreenRoof Energy",12.89,24.41,FALSE,0
L1618,2025-04-18,FL,B,53557,15.8,240,7.14,419.64,"SunPro Electric",11.48,11.82,FALSE,0
L1619,2025-05-08,NY,B,54490,13.3,180,6.78,483.08,"Apex Solar Co",14.15,19.9,FALSE,0
L1620,2025-05-10,NY,B,39634,11.3,180,8.76,396.38,"TerraWatt Installations",16.21,21.06,FALSE,0
L1621,2025-04-01,CO,B,25870,6.9,180,7.37,237.84,"TerraWatt Installations",12.72,15.01,FALSE,0
L1622,2025-06-17,CA,B,29419,8,240,6.68,222.41,"Apex Solar Co",11.4,25.81,FALSE,0
L1623,2025-06-22,CO,B,37021,9.5,240,7.53,298.94,"BrightPath Solar",10.09,15.71,TRUE,100
L1624,2025-05-21,FL,A,34772,10.5,240,5.8,245.06,"SunPro Electric",11.02,16.48,FALSE,0
L1625,2025-04-18,NY,C,25201,7.9,240,11.66,271.47,"GreenRoof Energy",19.03,20.92,FALSE,0
L1626,2025-05-29,CT,B,28615,8.5,180,6.69,252.25,"GreenRoof Energy",13.79,17.89,TRUE,59
L1627,2025-05-20,NC,C,43278,12.2,240,10.42,429.78,"BrightPath Solar",11.29,12.83,TRUE,32
L1628,2025-05-26,FL,A,30803,9.4,240,5.54,212.66,"SunPro Electric",13.19,8.56,FALSE,0
L1629,2025-06-03,FL,C,32672,9.4,300,11.06,321.68,"SunPro Electric",12.31,8.84,FALSE,0
L1630,2025-06-08,FL,C,32055,8.7,180,10.39,352.15,"GreenRoof Energy",11.17,12.67,FALSE,0
L1631,2025-04-01,MA,B,48799,13,300,7.12,348.54,"SunPro Electric",17.27,19.33,FALSE,0
L1632,2025-04-13,TX,C,19514,5.3,180,11.16,223.77,"SunPro Electric",13.58,12.84,TRUE,106
L1633,2025-06-30,AZ,C,31763,9.3,240,11.6,340.9,"SunPro Electric",12.26,17.68,FALSE,0
L1634,2025-04-21,CA,C,36559,11,300,10.61,348.03,"SunPro Electric",13.81,24.66,TRUE,89
L1635,2025-06-08,CA,A,29550,8.7,180,6.51,257.58,"SunPro Electric",11.23,23.9,FALSE,0
L1636,2025-04-18,CA,B,25582,7,240,7.68,208.91,"TerraWatt Installations",13.01,26.78,FALSE,0
L1637,2025-04-03,AZ,A,46548,10.8,240,4.97,306.36,"GreenRoof Energy",9.04,8.15,FALSE,0
L1638,2025-06-12,AZ,A,24854,7.4,300,4.67,140.55,"GreenRoof Energy",11.07,13.86,FALSE,0
L1639,2025-04-09,CO,B,26086,7.6,240,8.29,222.92,"Apex Solar Co",11.18,13.85,TRUE,56
L1640,2025-04-08,CA,B,32914,10,240,8.08,276.89,"TerraWatt Installations",12.73,25.46,FALSE,0
L1641,2025-04-29,TX,A,25015,7.2,300,4.78,143.01,"Apex Solar Co",7.92,14.32,FALSE,0
L1642,2025-04-18,AZ,B,34885,10,300,9.3,299.95,"TerraWatt Installations",10.25,14.48,FALSE,0
L1643,2025-04-06,NJ,C,46030,12.2,240,10.54,460.66,"SunPro Electric",13.81,15.94,FALSE,0
L1644,2025-05-22,TX,B,44003,12.4,240,7.51,354.71,"BrightPath Solar",14.75,9.06,FALSE,0
L1645,2025-05-23,AZ,C,20132,6.7,300,10.11,184.5,"TerraWatt Installations",12.15,13.11,FALSE,0
L1646,2025-05-01,NJ,A,17862,4,240,5.97,127.64,"GreenRoof Energy",13.34,14.93,FALSE,0
L1647,2025-05-07,FL,B,51778,13.1,300,6.45,348.13,"Apex Solar Co",10.52,12.57,FALSE,0
L1648,2025-05-29,MA,A,24417,6.7,300,5.72,153.19,"GreenRoof Energy",13.4,23.25,FALSE,0
L1649,2025-06-22,CA,A,36329,9.4,300,7.33,264.54,"TerraWatt Installations",12.71,23.47,FALSE,0
L1650,2025-05-21,FL,B,26751,8.2,120,6.85,308.58,"SunPro Electric",10,12.16,FALSE,0
L1651,2025-05-09,CA,A,26049,6.7,180,5.98,219.58,"BrightPath Solar",10.34,25.96,FALSE,0
L1652,2025-06-28,TX,C,21996,8.2,180,10.57,244.1,"TerraWatt Installations",12.85,14.28,FALSE,0
L1653,2025-06-26,AZ,C,44980,11.3,300,10.9,437.74,"Apex Solar Co",8.75,11.92,FALSE,0
L1654,2025-06-01,CA,B,31674,9,180,7.79,298.86,"Apex Solar Co",13.78,25.62,FALSE,0
L1655,2025-05-28,TX,A,35695,12,180,5.64,294.41,"BrightPath Solar",10.09,10.98,FALSE,0
L1656,2025-04-12,FL,A,29258,7.8,240,4.54,185.67,"TerraWatt Installations",10.22,11.49,FALSE,0
L1657,2025-05-13,NC,B,23037,7,300,8.5,185.46,"Apex Solar Co",11.38,12.62,FALSE,0
L1658,2025-04-12,AZ,A,27907,8.2,240,3.88,167.32,"SunPro Electric",8.83,15.21,FALSE,0
L1659,2025-05-11,FL,B,35007,10.6,180,7.03,315.18,"Apex Solar Co",10.58,8.16,FALSE,0
L1660,2025-05-29,FL,C,30904,9.5,180,10.32,338.13,"GreenRoof Energy",9.76,13.16,FALSE,0
L1661,2025-05-19,CA,B,30503,9.2,180,7.46,282.11,"Apex Solar Co",9.63,26.57,FALSE,0
L1662,2025-04-12,CO,C,29603,11.1,300,11.46,300.11,"Apex Solar Co",10.87,15.2,FALSE,0
L1663,2025-05-02,CA,B,29804,9.6,240,7.26,235.8,"SunPro Electric",13.62,25.11,FALSE,0
L1664,2025-06-13,AZ,A,36753,10.2,240,2.99,203.57,"Apex Solar Co",5,12.64,FALSE,0
L1665,2025-06-24,MA,A,31081,8.9,300,5.86,197.66,"SunPro Electric",15.15,21.39,FALSE,0
L1666,2025-05-30,CA,C,29438,7.7,240,11.46,313.15,"SunPro Electric",14.67,24.46,FALSE,0
L1667,2025-06-22,CA,B,24192,7.1,240,8.48,209.61,"Apex Solar Co",11.38,24.4,FALSE,0
L1668,2025-06-12,TX,B,21599,6.6,300,7.9,165.24,"TerraWatt Installations",8.95,10.16,FALSE,0
L1669,2025-06-09,CO,A,34111,10.9,300,4.68,193.04,"Apex Solar Co",10.81,13.28,FALSE,0
L1670,2025-04-28,AZ,B,34404,10,300,7.15,246.4,"BrightPath Solar",7.41,12.96,FALSE,0
L1671,2025-05-10,CT,A,35510,10.2,240,5.21,238.45,"BrightPath Solar",14.58,21.49,FALSE,0
L1672,2025-06-16,CA,A,27726,8.5,180,4.62,213.81,"GreenRoof Energy",12.29,21.06,FALSE,0
L1673,2025-06-12,FL,B,33984,8.8,240,6.59,255.25,"Apex Solar Co",12.51,10.89,FALSE,0
L1674,2025-06-04,NY,B,32960,8.7,300,7.34,240.24,"BrightPath Solar",15.07,19.37,FALSE,0
L1675,2025-06-07,CT,A,46127,13.1,180,5.62,379.89,"Apex Solar Co",14.13,21.65,FALSE,0
